,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score,Total_Days
7491,0,0,1,48,11,5,1,3.0,5.8,0.35,5103
7492,0,0,1,43,5,6,5,9.0,9.8,0.84,5356
7493,1,0,1,21,9,1,1,3.0,3.7,0.24,5316
7494,1,1,1,45,7,8,2,5.0,6.7,0.44,5352
7495,0,0,0,61,5,6,3,7.0,5.9,0.51,5162
7496,1,0,1,31,13,2,3,5.0,5.9,0.47,5267
7497,1,0,1,25,3,9,1,2.0,4.2,0.22,5085
7498,1,0,1,32,7,3,3,5.0,5.5,0.37,5351
7499,1,0,1,59,15,2,3,4.0,5.9,0.63,5160
7500,1,0,1,44,20,11,2,4.0,4.9,0.45,5309
7501,1,1,1,54,10,7,1,1.0,2.6,0.12,5137
7502,1,0,1,43,20,2,1,3.0,5.9,0.49,5339
7503,0,0,1,50,2,7,1,1.0,3.4,0.12,5334
7504,1,1,0,50,13,2,3,5.0,6.1,0.45,5155
7505,1,1,0,24,16,8,4,7.0,7.5,0.61,5268
7506,1,0,1,21,5,8,1,1.0,3.1,0.11,5224
7507,1,1,1,24,6,7,3,7.0,7.5,0.6,5088
7508,0,0,0,51,7,6,2,6.0,8.8,0.72,5412
7509,0,0,1,59,6,7,0,1.0,2.7,0.22,5185
7510,1,1,0,36,10,11,1,2.0,5.9,0.26,5402
7511,1,1,0,52,5,9,1,3.0,4.1,0.31,5398
7512,0,0,1,64,9,1,3,5.0,5.0,0.39,5136
7513,0,0,0,58,15,5,1,4.0,5.0,0.32,5150
7514,1,1,1,31,8,2,0,2.0,5.1,0.27,5390
7515,0,0,1,44,16,5,1,2.0,4.7,0.32,5116
7516,1,1,1,62,12,1,3,6.0,6.4,0.52,5341
7517,1,0,1,60,20,1,3,4.0,5.3,0.43,5066
7518,1,0,0,56,14,4,3,6.0,7.3,0.54,5350
7519,1,0,1,34,4,6,2,4.0,4.1,0.29,5272
7520,1,1,0,54,19,1,2,4.0,6.5,0.54,5136
7521,1,0,1,28,1,8,0,1.0,0.9,0.08,5397
7522,0,0,1,21,20,3,4,6.0,8.1,0.61,5242
7523,1,1,0,63,10,3,3,4.0,8.2,0.64,5099
7524,1,0,1,63,3,11,1,4.0,4.2,0.35,5330
7525,0,1,0,27,3,3,2,5.0,8.4,0.65,5163
7526,0,1,1,35,10,3,1,3.0,4.9,0.39,5120
7527,1,0,0,39,11,9,3,5.0,8.0,0.62,5137
7528,1,0,0,63,9,3,2,3.0,5.5,0.4,5389
7529,0,0,1,58,1,7,0,2.0,5.4,0.3,5394
7530,1,0,0,38,11,11,3,7.0,8.6,0.73,5349
7531,0,0,0,55,5,5,2,4.0,6.6,0.51,5097
7532,1,1,1,30,5,0,3,6.0,6.7,0.62,5245
7533,0,0,1,27,8,6,2,4.0,6.4,0.51,5411
7534,0,0,1,40,18,11,3,4.0,5.9,0.79,5124
7535,0,1,1,32,12,3,4,6.0,7.5,0.65,5137
7536,0,0,0,46,2,3,4,7.0,7.0,0.65,5198
7537,0,0,0,62,14,7,4,7.0,6.1,0.53,5350
7538,0,0,0,46,2,11,3,7.0,6.7,0.64,5212
7539,1,0,0,26,4,2,3,7.0,7.8,0.76,5234
7540,1,1,1,25,19,8,3,6.0,5.3,0.5,5339
7541,1,0,0,34,18,7,1,4.0,4.8,0.44,5341
7542,0,0,1,44,14,3,2,5.0,5.6,0.53,5399
7543,1,1,1,22,4,4,2,4.0,5.9,0.22,5359
7544,1,0,0,57,19,7,2,5.0,5.9,0.51,5225
7545,1,0,1,46,6,11,1,1.0,0.3,0.45,5173
7546,0,0,1,38,16,0,2,4.0,4.3,0.32,5222
7547,0,0,1,25,8,7,2,4.0,5.6,0.37,5331
7548,0,0,0,51,10,0,2,5.0,6.6,0.58,5058
7549,1,0,1,35,20,4,3,5.0,4.6,0.41,5373
7550,0,0,1,37,7,9,4,4.0,9.9,0.86,5375
7551,0,0,1,32,1,10,2,4.0,4.2,0.32,5053
7552,0,1,0,38,13,7,2,4.0,5.9,0.52,5317
7553,1,0,1,56,11,8,2,5.0,5.5,0.45,5224
7554,1,0,1,24,5,7,2,4.0,3.2,0.22,5386
7555,1,0,0,55,7,10,0,1.0,5.2,0.29,5228
7556,1,1,1,46,6,11,2,3.0,2.6,0.15,5205
7557,0,0,0,43,4,8,0,2.0,4.4,0.28,5166
7558,1,0,0,38,8,0,2,6.0,7.5,0.55,5074
7559,1,1,1,49,11,5,3,5.0,7.3,0.65,5127
7560,0,0,0,62,4,2,3,6.0,7.5,0.45,5113
7561,1,0,0,61,3,10,0,1.0,2.2,0.08,5288
7562,0,0,0,65,7,3,4,7.0,8.2,0.71,5345
7563,0,0,1,53,16,8,1,4.0,6.9,0.49,5149
7564,0,0,0,30,1,10,2,4.0,5.0,0.46,5122
7565,1,0,1,38,9,6,2,3.0,5.9,0.36,5064
7566,0,0,1,45,14,5,1,2.0,2.5,0.09,5098
7567,0,0,0,44,1,8,3,6.0,7.3,0.67,5162
7568,1,0,1,42,11,3,2,5.0,6.2,0.5,5237
7569,1,0,1,31,19,12,3,4.0,7.2,0.5,5094
7570,0,1,0,30,11,11,4,6.0,7.4,0.68,5295
7571,1,0,1,22,6,7,1,4.0,2.3,0.45,5114
7572,1,1,0,64,20,0,2,4.0,5.1,0.47,5067
7573,1,1,1,49,20,6,4,4.0,10.0,1.0,5369
7574,0,0,1,27,8,4,3,6.0,4.7,0.42,5198
7575,0,1,1,29,9,5,2,6.0,7.4,0.56,5245
7576,0,0,1,43,4,4,1,3.0,3.0,0.13,5348
7577,1,0,0,57,17,10,3,6.0,7.8,0.72,5180
7578,0,0,1,62,3,0,4,7.0,8.0,0.59,5153
7579,0,0,0,39,13,6,2,6.0,7.2,0.59,5254
7580,1,1,1,60,7,6,2,4.0,5.9,0.42,5069
7581,0,0,0,30,1,8,3,6.0,6.4,0.53,5094
7582,0,0,1,58,10,8,1,2.0,5.9,0.23,5245
7583,1,0,1,49,8,3,2,3.0,5.9,0.26,5341
7584,0,0,0,57,10,11,1,3.0,4.7,0.39,5106
7585,1,1,1,27,6,4,0,1.0,3.1,0.22,5065
7586,0,0,0,53,5,9,2,5.0,5.1,0.42,5237
7587,0,0,0,59,10,1,1,2.0,5.1,0.45,5272
7588,1,0,0,51,1,7,3,4.0,7.7,0.65,5371
7589,0,0,1,44,19,12,3,5.0,7.4,0.68,5137
7590,0,0,1,35,17,10,2,5.0,5.9,0.39,5142
7591,1,1,1,47,5,11,2,3.0,2.4,0.16,5090
7592,1,1,0,57,17,9,2,4.0,6.1,0.58,5400
7593,0,1,1,35,17,11,2,4.0,5.2,0.33,5068
7594,1,0,0,65,20,12,1,2.0,2.1,0.11,5321
7595,1,0,1,22,12,12,2,3.0,5.0,0.39,5184
7596,0,0,0,61,17,0,2,5.0,7.2,0.56,5242
7597,0,0,1,36,6,3,1,1.0,5.3,0.28,5177
7598,1,1,1,40,1,10,1,1.0,0.3,0.45,5150
7599,1,0,1,46,6,7,3,4.0,5.9,0.43,5414
7600,0,1,0,53,3,7,2,4.0,5.8,0.53,5297
7601,0,0,0,24,13,1,2,6.0,7.2,0.56,5282
7602,1,0,1,37,17,2,1,2.0,1.7,0.11,5112
7603,0,0,1,39,15,12,1,3.0,6.7,0.49,5407
7604,0,1,1,35,15,8,4,4.0,7.0,0.64,5183
7605,0,0,0,61,11,7,4,9.0,8.3,0.7,5282
7606,1,1,0,41,20,6,2,5.0,8.7,0.69,5142
7607,1,0,0,23,8,6,4,6.0,7.7,0.56,5149
7608,0,1,0,46,11,6,2,5.0,4.2,0.31,5143
7609,1,0,1,50,9,9,3,7.0,7.0,0.67,5122
7610,1,0,1,48,7,11,3,3.0,3.3,0.27,5262
7611,0,0,1,53,15,12,1,2.0,5.9,0.4,5366
7612,0,1,1,30,15,6,4,8.0,7.7,0.7,5349
7613,1,0,1,51,3,5,3,5.0,6.0,0.4,5340
7614,1,0,1,43,5,6,2,4.0,3.8,0.2,5079
7615,0,0,1,32,2,3,2,3.0,6.9,0.49,5197
7616,0,0,1,60,11,6,5,4.0,8.7,0.82,5306
7617,1,0,1,33,15,12,1,3.0,4.3,0.37,5133
7618,1,1,1,28,16,2,1,4.0,5.5,0.39,5064
7619,0,0,0,21,15,5,0,1.0,5.9,0.45,5377
7620,1,0,1,30,10,12,2,4.0,5.2,0.32,5411
7621,0,1,0,54,14,11,1,4.0,4.6,0.4,5145
7622,0,0,1,31,9,9,0,1.0,2.4,0.11,5223
7623,1,0,1,31,17,0,2,4.0,4.6,0.25,5399
7624,1,0,1,27,20,12,2,3.0,5.6,0.37,5169
7625,1,0,1,56,5,1,1,3.0,5.4,0.45,5224
7626,1,0,1,26,18,0,1,3.0,2.4,0.15,5275
7627,1,1,1,37,20,3,1,1.0,4.5,0.26,5186
7628,0,0,0,60,5,7,3,7.0,7.8,0.57,5286
7629,0,0,0,31,2,8,1,3.0,4.6,0.36,5243
7630,1,0,1,62,3,9,3,5.0,5.4,0.43,5319
7631,0,0,1,30,9,1,3,7.0,8.0,0.74,5364
7632,1,0,1,53,20,10,2,5.0,7.0,0.45,5233
7633,0,1,0,30,9,11,2,3.0,4.1,0.29,5247
7634,1,0,0,40,6,9,4,6.0,6.8,0.66,5327
7635,0,0,1,46,8,4,0,1.0,0.3,0.03,5380
7636,0,0,0,38,18,1,0,1.0,2.5,0.1,5140
7637,1,0,0,29,14,7,2,4.0,5.0,0.39,5260
7638,1,0,1,36,19,9,1,2.0,0.8,0.45,5100
7639,0,0,0,22,14,4,1,1.0,5.1,0.29,5273
7640,1,1,0,44,19,9,3,5.0,7.4,0.66,5364
7641,1,1,0,41,5,4,2,4.0,5.6,0.35,5295
7642,1,0,0,63,8,11,3,7.0,7.4,0.61,5092
7643,1,1,1,43,8,9,1,4.0,5.4,0.34,5180
7644,1,0,1,63,8,9,0,3.0,5.4,0.31,5308
7645,1,0,1,60,12,4,1,4.0,5.1,0.37,5284
7646,1,0,0,29,7,6,3,5.0,7.1,0.59,5287
7647,0,0,1,62,8,12,2,3.0,6.9,0.48,5357
7648,1,0,0,52,3,6,2,4.0,6.8,0.45,5277
7649,1,0,1,43,19,11,1,2.0,2.4,0.16,5390
7650,1,0,1,44,7,7,3,4.0,6.1,0.4,5344
7651,0,1,1,54,1,10,1,4.0,6.3,0.47,5080
7652,1,0,1,56,7,5,2,6.0,8.4,0.76,5126
7653,0,0,0,34,9,0,3,6.0,8.6,0.68,5235
7654,0,0,0,32,15,9,2,6.0,5.9,0.54,5297
7655,0,0,1,43,5,5,3,8.0,8.3,0.7,5372
7656,1,0,0,56,16,12,1,1.0,2.1,0.1,5185
7657,0,1,0,44,18,10,3,6.0,7.8,0.62,5168
7658,1,0,1,50,7,11,4,6.0,5.5,0.45,5211
7659,0,1,1,34,4,0,1,3.0,3.1,0.24,5164
7660,0,0,0,30,15,5,2,5.0,6.4,0.61,5298
7661,0,0,1,51,9,8,2,3.0,3.7,0.23,5133
7662,1,1,1,58,6,5,2,5.0,6.6,0.43,5258
7663,0,0,0,65,8,12,3,6.0,8.5,0.74,5328
7664,0,0,1,39,3,12,2,5.0,6.3,0.55,5184
7665,0,1,0,23,10,9,3,6.0,6.5,0.57,5267
7666,1,0,1,56,18,0,2,3.0,5.7,0.43,5172
7667,0,0,0,55,7,12,2,3.0,5.8,0.43,5413
7668,1,1,0,50,12,1,4,7.0,6.7,0.66,5373
7669,1,0,0,34,14,3,2,4.0,5.0,0.34,5168
7670,0,0,0,28,8,9,3,6.0,8.2,0.68,5292
7671,1,0,0,34,20,8,1,4.0,6.1,0.46,5305
7672,0,1,0,44,11,4,0,1.0,2.3,0.14,5352
7673,0,0,1,56,17,1,1,3.0,5.9,0.56,5123
7674,0,0,0,45,16,4,2,2.0,1.7,0.12,5205
7675,0,0,1,40,2,7,2,3.0,5.0,0.31,5288
7676,0,0,0,23,3,3,1,1.0,3.9,0.27,5282
7677,1,1,0,28,6,6,2,5.0,5.2,0.35,5310
7678,0,0,1,32,3,1,2,4.0,5.9,0.35,5168
7679,0,1,1,34,4,12,2,5.0,3.6,0.31,5139
7680,0,0,0,61,10,12,2,6.0,5.9,0.69,5373
7681,1,0,0,52,20,3,3,7.0,7.5,0.65,5399
7682,1,0,1,46,4,5,1,1.0,4.1,0.18,5116
7683,1,0,1,53,17,4,2,4.0,6.3,0.48,5078
7684,0,0,1,37,17,0,4,7.0,5.9,0.68,5269
7685,0,0,0,21,13,11,3,6.0,7.4,0.53,5053
7686,1,1,0,29,19,12,3,5.0,8.2,0.63,5411
7687,0,1,0,57,11,7,2,4.0,6.8,0.49,5216
7688,0,0,1,47,9,3,3,7.0,7.9,0.58,5326
7689,1,0,0,40,15,11,2,4.0,4.3,0.35,5355
7690,0,0,0,65,1,5,3,8.0,8.7,0.7,5293
7691,0,1,1,40,11,10,2,4.0,2.3,0.12,5204
7692,1,0,1,63,5,5,4,7.0,7.3,0.66,5361
7693,0,0,1,59,10,2,1,3.0,4.0,0.34,5384
7694,1,0,1,64,15,10,3,5.0,4.3,0.36,5392
7695,1,0,1,55,3,5,5,10.0,9.5,0.9,5160
7696,1,0,1,47,4,11,1,1.0,1.9,0.04,5150
7697,1,1,1,64,4,9,2,4.0,3.8,0.3,5049
7698,0,0,1,46,15,1,3,6.0,6.4,0.5,5069
7699,0,0,1,36,11,2,1,2.0,5.9,0.26,5069
7700,0,1,0,33,19,4,2,4.0,7.6,0.65,5363
7701,1,0,1,33,10,6,1,1.0,3.2,0.15,5125
7702,1,0,0,24,9,2,3,7.0,6.9,0.63,5097
7703,0,0,1,31,15,6,2,4.0,5.9,0.32,5151
7704,1,1,1,58,12,1,2,4.0,6.4,0.48,5065
7705,1,0,0,51,5,3,2,6.0,8.8,0.74,5180
7706,1,0,0,40,5,9,0,1.0,1.8,0.14,5167
7707,0,1,0,59,1,9,4,8.0,7.7,0.59,5075
7708,0,0,1,43,18,1,3,6.0,6.8,0.61,5260
7709,1,0,0,64,3,8,4,7.0,6.9,0.67,5307
7710,0,1,1,31,19,4,2,3.0,3.4,0.24,5220
7711,1,0,1,49,4,10,2,4.0,4.1,0.36,5391
7712,0,0,0,23,2,10,3,6.0,7.2,0.54,5196
7713,1,1,1,57,4,8,2,4.0,5.9,0.45,5260
7714,0,0,1,50,9,11,2,4.0,7.2,0.53,5064
7715,0,1,0,44,15,1,4,7.0,6.2,0.59,5256
7716,1,0,1,42,17,5,1,2.0,4.7,0.27,5184
7717,0,1,1,29,7,2,2,3.0,4.8,0.29,5240
7718,1,1,1,21,17,11,3,6.0,5.9,0.45,5186
7719,1,0,1,55,3,11,1,1.0,2.3,0.15,5111
7720,0,0,1,60,6,3,3,5.0,6.2,0.49,5293
7721,1,0,0,43,1,10,2,4.0,2.9,0.2,5141
7722,1,0,1,44,19,1,2,4.0,2.8,0.21,5254
7723,1,0,1,56,16,8,3,5.0,7.0,0.48,5280
7724,1,1,1,60,7,10,3,4.0,6.4,0.46,5133
7725,1,0,0,47,20,11,2,5.0,6.8,0.64,5199
7726,1,0,1,44,2,10,2,4.0,5.9,0.43,5375
7727,0,0,0,25,20,8,2,6.0,5.8,0.51,5337
7728,0,0,1,37,20,7,2,3.0,5.9,0.43,5276
7729,0,1,0,63,20,0,3,7.0,7.9,0.71,5089
7730,0,1,0,38,19,0,3,5.0,4.9,0.4,5265
7731,0,1,0,53,19,11,2,6.0,7.1,0.68,5071
7732,0,1,0,46,20,0,1,5.0,6.5,0.52,5214
7733,1,0,0,50,8,10,2,3.0,4.9,0.26,5179
7734,1,1,1,23,3,11,1,3.0,4.8,0.24,5366
7735,1,0,0,63,11,3,2,7.0,8.9,0.72,5249
7736,0,0,0,53,19,4,2,4.0,7.6,0.54,5303
7737,1,0,0,57,10,2,2,3.0,4.5,0.39,5363
7738,1,0,1,45,18,1,3,5.0,5.9,0.34,5346
7739,1,0,1,51,11,11,1,3.0,5.5,0.5,5321
7740,1,1,0,28,16,0,2,5.0,6.0,0.58,5136
7741,1,0,1,38,11,11,2,4.0,6.6,0.46,5109
7742,0,0,1,51,1,10,2,5.0,5.7,0.46,5265
7743,1,0,0,36,6,5,2,7.0,9.6,0.8,5134
7744,1,1,0,27,2,5,2,3.0,4.3,0.24,5152
7745,1,0,0,65,11,9,2,4.0,7.2,0.5,5362
7746,1,0,1,23,19,2,3,5.0,5.0,0.45,5240
7747,0,0,1,51,14,1,2,4.0,5.8,0.35,5303
7748,0,0,1,22,4,9,1,2.0,4.3,0.27,5372
7749,0,0,0,26,17,7,4,8.0,8.6,0.73,5346
7750,1,1,0,46,6,6,2,4.0,4.2,0.31,5118
7751,0,0,0,46,4,2,3,6.0,8.4,0.68,5244
7752,1,0,0,50,19,6,4,8.0,7.4,0.7,5155
7753,0,1,1,58,17,10,3,5.0,6.5,0.55,5210
7754,1,0,1,50,20,9,1,3.0,6.3,0.45,5297
7755,1,0,1,40,2,3,1,2.0,3.2,0.17,5081
7756,1,0,0,43,11,4,4,7.0,6.8,0.61,5237
7757,0,1,1,52,20,6,3,6.0,5.6,0.42,5405
7758,0,1,1,49,9,7,1,2.0,5.9,0.29,5312
7759,0,0,1,37,10,0,2,5.0,5.8,0.4,5088
7760,1,0,0,64,3,12,2,5.0,7.2,0.6,5293
7761,1,0,1,23,12,8,2,5.0,6.9,0.57,5129
7762,1,0,0,61,20,2,2,4.0,7.4,0.65,5409
7763,1,0,1,61,3,0,0,1.0,5.9,0.45,5068
7764,1,1,1,47,4,0,1,2.0,5.3,0.31,5114
7765,1,0,1,28,2,11,3,5.0,4.5,0.25,5205
7766,1,0,0,32,3,9,4,7.0,6.8,0.68,5087
7767,0,0,1,50,5,7,2,3.0,5.9,0.29,5409
7768,1,0,1,64,13,7,2,4.0,5.3,0.39,5296
7769,0,1,0,27,12,11,2,5.0,6.8,0.57,5251
7770,1,1,0,45,11,1,5,9.0,7.8,0.72,5072
7771,0,0,0,35,20,1,1,3.0,4.2,0.33,5364
7772,0,0,1,37,16,7,3,4.0,6.9,0.49,5069
7773,0,0,1,44,17,1,1,3.0,2.6,0.13,5215
7774,0,0,1,36,14,5,2,4.0,6.4,0.53,5056
7775,1,0,1,49,18,12,3,5.0,7.2,0.49,5219
7776,0,0,0,49,19,2,2,3.0,3.7,0.24,5398
7777,0,1,1,29,19,12,2,5.0,7.4,0.6,5091
7778,1,1,0,64,20,10,2,6.0,6.1,0.59,5246
7779,1,0,1,34,5,6,3,4.0,5.4,0.48,5271
7780,0,1,0,29,17,7,1,2.0,3.3,0.26,5195
7781,0,0,0,27,8,5,2,3.0,3.8,0.26,5246
7782,1,0,0,36,1,2,3,5.0,6.4,0.5,5209
7783,0,0,1,42,14,6,2,5.0,8.1,0.65,5081
7784,1,0,1,40,13,1,2,4.0,5.1,0.45,5198
7785,0,0,1,62,17,12,4,8.0,7.9,0.68,5137
7786,0,0,1,40,1,9,1,4.0,4.5,0.39,5110
7787,0,1,1,34,2,12,5,10.0,8.8,0.85,5207
7788,1,0,0,61,20,3,3,5.0,6.0,0.38,5175
7789,0,1,0,36,5,0,2,5.0,7.1,0.66,5347
7790,0,1,0,28,6,11,3,8.0,7.2,0.72,5212
7791,1,1,0,56,15,4,1,4.0,4.6,0.45,5354
7792,0,1,0,43,19,1,2,6.0,7.0,0.65,5125
7793,1,1,1,54,1,11,0,1.0,5.9,0.45,5116
7794,1,0,1,25,13,7,1,2.0,6.1,0.43,5349
7795,1,1,1,56,19,1,2,4.0,2.9,0.22,5133
7796,1,1,0,49,11,9,0,1.0,1.3,0.09,5256
7797,1,0,1,21,17,4,2,5.0,5.1,0.45,5093
7798,0,1,0,62,20,3,3,8.0,7.6,0.72,5206
7799,1,0,1,51,11,11,1,3.0,5.9,0.3,5345
7800,0,0,1,31,17,9,0,2.0,4.7,0.32,5066
7801,1,0,1,63,7,1,2,4.0,5.3,0.35,5131
7802,1,0,1,37,7,8,1,3.0,4.7,0.43,5292
7803,1,0,0,56,16,3,3,6.0,9.5,0.82,5124
7804,1,0,1,63,10,1,1,3.0,5.8,0.38,5317
7805,0,1,1,48,10,3,1,2.0,5.9,0.38,5053
7806,1,0,1,31,6,8,2,3.0,6.1,0.5,5122
7807,1,0,1,50,10,3,3,7.0,8.5,0.73,5331
7808,1,0,1,25,13,8,1,1.0,2.3,0.1,5367
7809,0,0,0,25,11,5,4,9.0,5.9,1.0,5361
7810,1,1,1,24,20,1,3,5.0,6.3,0.42,5232
7811,0,0,1,40,5,4,4,7.0,5.9,0.68,5082
7812,1,1,1,38,20,6,3,6.0,5.6,0.45,5122
7813,0,1,0,51,10,3,2,5.0,6.8,0.54,5257
7814,0,0,1,64,9,4,2,5.0,6.2,0.43,5232
7815,0,0,0,60,16,2,4,9.0,8.2,0.84,5273
7816,0,1,0,40,5,12,3,7.0,6.9,0.55,5116
7817,1,0,0,31,4,9,1,1.0,4.1,0.19,5384
7818,0,0,1,29,18,9,1,3.0,5.2,0.3,5236
7819,0,1,1,52,18,6,2,4.0,7.0,0.52,5301
7820,0,0,1,37,4,8,2,5.0,6.7,0.56,5230
7821,1,1,1,22,14,4,0,1.0,1.8,0.14,5062
7822,0,0,1,36,9,0,3,5.0,4.7,0.31,5115
7823,0,0,1,41,18,6,3,4.0,4.8,0.42,5182
7824,1,1,0,21,4,9,2,4.0,6.1,0.5,5357
7825,0,0,0,32,9,3,2,2.0,2.7,0.12,5135
7826,1,0,1,40,8,11,2,5.0,5.6,0.38,5413
7827,0,0,0,55,11,10,3,6.0,7.5,0.7,5082
7828,1,1,1,52,5,3,1,4.0,5.7,0.39,5159
7829,1,0,1,25,9,9,1,4.0,5.1,0.39,5280
7830,1,1,0,33,4,2,2,4.0,5.4,0.34,5098
7831,0,0,1,26,12,0,2,5.0,6.0,0.47,5358
7832,1,0,0,24,6,6,2,4.0,5.4,0.43,5250
7833,0,0,1,43,10,6,3,6.0,5.9,0.52,5260
7834,0,0,1,30,15,0,2,2.0,3.7,0.23,5216
7835,1,0,0,50,13,2,0,1.0,3.1,0.13,5088
7836,1,0,0,34,19,1,1,3.0,5.9,0.41,5243
7837,0,1,0,41,18,2,4,6.0,6.1,0.55,5310
7838,1,0,0,46,4,11,3,6.0,6.6,0.6,5056
7839,1,0,0,55,5,8,4,8.0,5.9,0.66,5208
7840,1,1,1,44,19,9,3,6.0,4.8,0.43,5153
7841,1,0,0,26,11,2,2,4.0,5.1,0.34,5081
7842,0,0,1,54,13,8,3,7.0,7.5,0.73,5132
7843,0,1,1,44,6,10,3,8.0,9.3,0.78,5150
7844,0,1,1,45,15,0,2,4.0,5.9,0.41,5404
7845,1,0,0,27,14,5,1,3.0,6.4,0.41,5300
7846,0,1,0,58,16,4,1,2.0,5.9,0.29,5117
7847,1,1,0,54,13,11,4,4.0,8.0,0.84,5357
7848,1,0,0,51,1,0,1,1.0,1.4,0.03,5342
7849,1,0,0,60,8,0,3,4.0,5.2,0.42,5081
7850,1,0,1,39,14,8,2,4.0,4.2,0.25,5079
7851,0,1,0,36,11,5,2,5.0,7.2,0.68,5246
7852,1,0,1,34,5,2,0,1.0,2.0,0.16,5219
7853,0,0,0,58,17,0,2,5.0,5.0,0.36,5058
7854,1,0,1,57,6,7,2,3.0,3.0,0.19,5161
7855,0,1,0,28,5,9,2,5.0,6.5,0.55,5082
7856,1,0,1,46,20,0,3,4.0,5.1,0.35,5121
7857,1,1,0,32,19,6,4,9.0,8.6,0.93,5290
7858,1,0,0,58,20,10,3,7.0,7.0,0.58,5206
7859,0,0,0,40,20,7,2,4.0,3.5,0.26,5372
7860,0,0,0,28,1,0,0,4.0,5.9,0.45,5207
7861,0,0,1,47,3,4,1,2.0,3.8,0.21,5160
7862,0,1,1,27,6,11,1,4.0,6.0,0.45,5078
7863,0,1,0,43,12,6,2,4.0,6.0,0.45,5071
7864,1,1,0,31,2,5,3,6.0,7.2,0.64,5369
7865,0,1,1,32,15,5,2,3.0,4.8,0.39,5408
7866,0,1,1,34,8,4,2,3.0,5.2,0.45,5187
7867,0,0,1,55,2,2,0,1.0,5.9,0.16,5110
7868,1,1,1,37,4,6,3,6.0,5.8,0.45,5223
7869,1,0,0,57,10,3,1,3.0,5.7,0.48,5185
7870,1,0,0,37,8,6,2,5.0,6.6,0.47,5330
7871,1,0,1,58,5,8,4,7.0,7.5,0.7,5118
7872,1,1,1,46,6,5,2,5.0,5.5,0.45,5307
7873,0,1,1,54,16,3,1,4.0,4.8,0.42,5273
7874,0,0,1,46,12,6,1,2.0,3.6,0.21,5347
7875,0,0,1,45,13,1,2,3.0,5.2,0.36,5399
7876,1,1,1,46,1,8,3,6.0,7.9,0.73,5177
7877,0,1,0,37,12,12,3,6.0,8.4,0.85,5343
7878,1,0,1,37,2,4,2,4.0,5.9,0.42,5107
7879,1,0,1,34,13,2,2,5.0,4.7,0.33,5246
7880,1,0,1,42,1,4,0,1.0,0.8,0.06,5393
7881,0,1,1,39,18,8,2,4.0,4.9,0.43,5199
7882,0,0,1,33,15,4,2,5.0,5.9,0.45,5089
7883,1,1,1,38,2,3,1,3.0,3.7,0.23,5202
7884,0,0,0,42,12,9,2,6.0,5.9,0.52,5219
7885,0,1,1,41,20,3,3,6.0,7.6,0.74,5362
7886,1,0,1,45,13,12,3,8.0,9.5,0.91,5257
7887,0,1,0,25,9,12,4,9.0,8.9,0.77,5146
7888,1,0,1,63,10,10,1,2.0,5.9,0.47,5333
7889,1,1,0,53,14,10,2,3.0,5.8,0.42,5344
7890,1,0,1,32,17,7,1,2.0,6.4,0.44,5262
7891,1,0,0,58,1,2,3,4.0,5.4,0.32,5134
7892,0,0,0,33,18,11,2,5.0,6.7,0.6,5295
7893,1,0,0,65,6,9,2,2.0,2.7,0.21,5118
7894,0,1,1,42,20,0,2,4.0,5.2,0.43,5152
7895,0,0,1,60,1,5,1,2.0,3.0,0.24,5345
7896,0,1,0,24,3,0,3,7.0,7.5,0.59,5353
7897,1,0,0,55,7,8,2,5.0,7.5,0.71,5151
7898,0,1,0,44,6,1,3,5.0,5.5,0.43,5148
7899,0,1,1,43,15,1,1,2.0,6.5,0.41,5279
7900,1,1,0,64,2,9,2,4.0,7.0,0.65,5323
7901,0,1,0,35,18,2,1,4.0,4.3,0.37,5283
7902,0,0,1,63,11,11,2,4.0,6.8,0.47,5286
7903,1,1,1,47,15,1,0,1.0,4.7,0.24,5308
7904,0,0,0,26,7,10,2,5.0,7.2,0.55,5308
7905,1,1,0,57,19,1,3,5.0,5.1,0.4,5380
7906,0,0,0,54,4,4,2,5.0,7.4,0.52,5083
7907,1,0,1,63,1,8,2,3.0,4.0,0.31,5049
7908,1,1,1,44,13,3,2,3.0,5.4,0.29,5371
7909,0,0,1,33,10,2,0,1.0,2.9,0.14,5314
7910,0,0,1,47,12,5,2,2.0,3.7,0.28,5242
7911,0,1,0,31,14,8,0,2.0,2.5,0.14,5158
7912,1,0,1,29,8,0,1,2.0,5.8,0.47,5286
7913,0,1,0,38,1,1,3,7.0,7.9,0.66,5157
7914,0,1,0,26,5,8,3,7.0,7.2,0.52,5342
7915,0,0,0,49,14,5,2,4.0,5.9,0.55,5205
7916,1,1,0,46,3,3,2,3.0,3.7,0.32,5341
7917,0,0,0,64,18,0,2,5.0,5.9,0.52,5172
7918,1,1,1,58,13,9,3,6.0,8.2,0.71,5177
7919,0,0,0,61,5,3,3,5.0,7.4,0.53,5186
7920,0,1,1,55,12,3,2,4.0,6.1,0.39,5129
7921,0,0,1,50,2,7,1,2.0,3.5,0.22,5311
7922,0,1,1,41,18,3,2,4.0,8.3,0.64,5351
7923,1,0,1,45,3,12,4,6.0,7.1,0.55,5104
7924,1,1,0,49,20,2,3,4.0,6.1,0.51,5149
7925,0,1,1,54,2,4,3,6.0,6.5,0.5,5101
